excluded,RavensProgressiveMatrix_sum,Inherence_Bias,Should_Score,Good_Score,Ought_Score,Belief_in_Just_World,instructionsâ onthefollowingscreensyouwillbeaskedtofilloutseve,startnextsurvey,pleasereadthestatementsonthefollowingpages.thinkcarefullyaboutho,ih01stop,ih02beds,ih03diamon,ih04dollar,ih05chipmu,ih06oj,ih07pink,ih08white,ih09black,ih10mint,ih117days,ih12weeken,ih13limbs,ih14eyes,ih15sounds,ihc1,ihc2,beginnexttaskâ thefollowingisapatternmatchingtask.inthissectio,rmpprac1,practicequestion1answerâ â hereisthecorrectanswertotheprevio,rpmprac2,practicequestion2answerâ â hereisthecorrectanswertotheprevio,begintestquestionsyouwillnowbeaskedtocomplete12questionswithoutr,rpm1,timingfirstclick,timinglastclick,timingpagesubmit,timingclickcount,rpm2,timingfirstclick_A,timinglastclick_A,timingpagesubmit_A,timingclickcount_A,rpm3,timingfirstclick_B,timinglastclick_B,timingpagesubmit_B,timingclickcount_B,rpm4,timingfirstclick_C,timinglastclick_C,timingpagesubmit_C,timingclickcount_C,rpm5,timingfirstclick_D,timinglastclick_D,timingpagesubmit_D,timingclickcount_D,rpm6,timingfirstclick_E,timinglastclick_E,timingpagesubmit_E,timingclickcount_E,rpm7,timingfirstclick_F,timinglastclick_F,timingpagesubmit_F,timingclickcount_F,rpm8,timingfirstclick_G,timinglastclick_G,timingpagesubmit_G,timingclickcount_G,rpm9,timingfirstclick_H,timinglastclick_H,timingpagesubmit_H,timingclickcount_H,rpm10,timingfirstclick_I,timinglastclick_I,timingpagesubmit_I,timingclickcount_I,rpm11,timingfirstclick_J,timinglastclick_J,timingpagesubmit_J,timingclickcount_J,rpm12,timingfirstclick_K,timinglastclick_K,timingpagesubmit_K,timingclickcount_K,beginnextsurvey,instructionspleaserateeachofthestatementsonthefollowingpagesusin,bjw1,bjw2,bjw3,bjw4,bjw5,bjw6,bjw7,bjw8,bjw9,bjw10,bjw11,bjw12,bjw13,bjw14,bjw15,bjw16,bjw17,bjw18,bjw19,bjw20,belowisapassagefromanewspaperarticleorpressrelease.afterreadingt,timingfirstclick_L,timinglastclick_L,timingpagesubmit_L,timingclickcount_L,shouldpizza,doyouthinktheamountofpizzasoldwillgrowinthenext5years,whatdoyouthinkaccountsforthecurrentpricesofpizza,howfarbackdoyouthinkdatahasbeencollectedonpizzaconsumptionintheu,whatareyourpizzaconsumptionhabits,â belowisapassagefromanewspaperarticleorpressrelease.afterread,timingfirstclick_M,timinglastclick_M,timingpagesubmit_M,timingclickcount_M,goodfootball,doyouthinkthenumberofviewerswhowatchthegameslivewillstayataround,whatdoyouthinkaccountsforwhyonly6offootballviewerswatchthegamesl,howfarbackdoyouthinkdatahasbeencollectedonfootballviewershipinth,whatareyourfootballviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_A,timingfirstclick_N,timinglastclick_N,timingpagesubmit_N,timingclickcount_N,goodwork,doyouthinkthepercentageofpeoplewhoridetheirbikestoworkwillcontin,whatdoyouthinkaccountsforwhysofewamericansridetheirbikestowork,howfarbackdoyouthinkdatahasbeencollectedondrivingratesintheunite,whatareyourdrivinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_B,timingfirstclick_O,timinglastclick_O,timingpagesubmit_O,timingclickcount_O,shouldtv,doyouthinktheaveragenumberofshowsandmoviesthatamericanswatchperw,whatdoyouthinkaccountsforthegrowingnumberofavailabledevicestowat,howfarbackdoyouthinkdatahasbeencollectedontvviewingintheunitedst,whatareyourtvviewinghabits,â belowisapassagefromanewspaperarticleorpressrelease.afterre_C,timingfirstclick_P,timinglastclick_P,timingpagesubmit_P,timingclickcount_P,shouldemail,doyouthinktheoverallpopulationofinternetuserswillcontinuetogrowi,whatdoyouthinkaccountsfortherecentriseinthepopulationofinternetu,howfarbackdoyouthinkdatahasbeencollectedonemailandinternetsearch,whatareyouremailandinternetsearchhabits,belowisapassagefromanewspaperarticleorpressrelease.afterreadin_A,timingfirstclick_Q,timinglastclick_Q,timingpagesubmit_Q,timingclickcount_Q,goodcoffee,doyouthinkthesinglecupbrewingformatisgoingtogrowinthefuture,whatdoyouthinkaccountsforthesuccessofthesinglecupbrew,howfarbackdoyouthinkdatahasbeencollectedoncoffeeconsumptioninthe,whatareyourcoffeedrinkinghabits,pleaseanswerthefollowingdemographicquestions.aswithallanswersint,gender,educ,income,relig,ethnic,age,conserv,english,thankyouforparticipating.pleaseanswerthefollowingfewquestionstoh,@1.didyoufindanyaspectoftheprocedureoddorconfusing,@2.whatdidyouthinkwewerestudying,@3.doyouthinkthattheremayhavebeenmoretothisstudythanmeetstheeyei,@4.doyouhaveanyadditionalthoughtsorcommentsaboutthestudy,attention,filter_$
0,1,7,7.333333333,6,6.666666667,3.1,1,1,1,4,9,8,4,5,6,6,9,9,7,9,8,5,9,7,3,7,1,8,1,3,1,1,7,4.088,4.088,6.5,1,4,12.596,12.596,14.158,1,5,22.261,51.593,53.801,4,8,20.133,23.309,24.748,2,4,40.074,56.456,57.403,4,3,41.371,41.371,44.067,1,5,43.985,43.985,45.893,1,6,8.636,8.636,12.583,1,7,30.564,30.564,31.271,1,3,27.77,27.77,29.114,1,1,16.211,16.211,16.816,1,3,28.886,28.886,29.455,1,1,1,5,5,5,9,9,8,1,5,1,9,1,5,9,1,1,5,5,1,5,6,1,3.514,65.781,87.274,9,8,2,the demand determines the pricing as well as the pricing of ingredients.,2,I eat pizza more than 2 times per month usually.,1,42.657,84.997,115.458,8,8,1,"I would assume the majority of people cannot afford to see a game, or possible they do not have a team in their state.",2,I watch footbal from a television. Very rarely I watch it on my laptop.,1,100.449,154.784,193.769,5,3,1,"Laziness, convience of driving, distance of working (a lot of people live on the outskirts of town).",1,"I have two jobs one of which i drive to on a regular basis. The other I split between driving, biking, or using the bus.",1,34.293,122.658,134.462,9,5,1,Advancements in technology and availability & simplicity for  the viewer.,1,I rarely watch live tv. I usually view the shows online after so I can skip commercials and I stream from my laptop to my television. I also sometimes use dvr.,1,78.136,143.438,166.952,10,9,1,"the need for internet savvy people in different employement opportunities...it has pretty much become a requirement for most if not all jobs, starting from application to employement.",2,"i use both multiple times daily, its a necessity.",1,47.445,63.349,95.083,7,7,2,people wanting to spend less money at companys like star bucks for something they can do at home.,1,i do not drink coffee.,1,2,3,14000,christian,African American,23,3,1,1,no,I have no clue...nothing really matched up to create a single research topic,i do not know,no,1,1
0,4,5.733333333,6,4.333333333,5.166666667,6.2,1,1,1,8,7,7,3,5,6,4,7,7,7,5,2,6,7,5,3,7,1,8,1,3,1,1,7,7.895,7.895,9.592,1,1,47.484,47.484,51.381,1, ,0,0,60.01,0,8,0.543,0.543,19.704,1,2,31.344,31.344,55.985,1,1,47.754,47.754,60.009,1,5,44.701,46.757,50.79,2,6,34.028,35.412,46.236,2,3,42.075,42.075,60.023,1,4,19.239,19.239,20.528,1,6,22.079,52.215,58.256,2,1,44.775,44.775,60.019,1,1,1,4,5,5,1,2,8,5,1,6,2,5,5,7,7,6,7,3,6,9,6,1,26.316,71.788,114.232,7,5,1,It can be relatively cheap when thinking about what to eat for dinner.,1,i eat pizza 1 or 2 times a month,1,59.085,102.805,116.033,5,5,1,Too expensive or too far away.,2,I only watch the superbowl.,1,47.286,86.006,86.865,5,3,1,It's not convenient.,3,I drive everywhere.,1,61.757,122.524,123.351,7,5,1,Americans like convenience and fast results.,4,I watch about 4 hours a week,1,52.042,93.058,127.782,6,8,1,"COnvenience, speed and new technology that makes it easier",1,I email and search daily,1,52.504,118.92,123.331,8,5,1,quick and convenient,3,I brew it in a drip coffee maker and drink 3 or 4 cups a day,1,2,3,12000,none,white,53,1,1,1,no,consumer behavior,not sure,no,1,1
0,5,6.4,5.666666667,4,4.833333333,5.15,1,1,1,8,7,6,5,6,6,7,6,6,6,8,7,6,6,6,3,7,1,8,1,3,1,1,7,8.72,8.72,9.341,1,1,27.279,28.697,29.086,2,7,25.819,33.213,34.629,3,6,23.108,23.108,23.941,1,5,29.804,32.276,33.304,2,6,43.408,43.408,44.051,1,1,26.037,26.037,26.697,1,5,11.62,11.62,14.612,1,5,52.478,52.478,55.123,1,4,17.154,17.154,18.548,1,7,25.28,25.948,26.304,2,7,19.074,19.074,19.763,1,1,1,7,6,6,3,5,7,7,5,5,5,5,4,6,5,6,7,5,6,5,6,1,53.419,102.455,146.643,6,3,1,"The price it takes to make pizza, how much it will profit for, and how much competitors sell for.",1,I eat pizza on occasion.,1,31.435,59.611,59.933,7,5,1,The price of tickets and being able to take time to go.,1,I don't watch football.,1,5.294,55.129,55.468,10,3,1,The commute is often too far and there are not enough bike lanes.,1,I do not own a car.,1,9.993,30.773,83.152,7,7,1,Companies realize how much people watch television and that it would bring in more money to make it available.,1,I watch television occasionally.,1,20.176,60.094,68.54,9,7,1,Growing population and more people becoming interested in internet use.,1,I use internet and email on a daily basis.,1,16.565,86.285,88.993,14,4,1,Convenience and saving money.,1,I drink coffee on occasion.,1,2,3,9000,Agnostic.,White.,18,5,1,1,No.,Unsure.,"Possibly, unsure what it could be.", ,1,1
0,5,5.533333333,6.333333333,5,5.666666667,4.75,1,1,1,6,6,5,5,5,5,6,6,6,6,6,6,5,5,5,3,7,1,8,1,3,1,1,7,5.424,5.976,9.112,2,1,33.078,33.078,41.854,1,1,46.1,46.1,60.011,1,6,21.587,21.587,34.563,1,7,34.474,53.08,60.005,4,7,22.503,47.415,55.768,4,1,13.113,14.585,27.338,2,6,54.643,55.283,60.012,2,3,45.114,46.978,60.011,2,2,12.52,40.863,60.011,3,8,15.848,54.192,60.011,5, ,41.158,41.158,60.011,1,1,1,5,5,5,4,5,4,4,5,5,6,5,4,6,6,4,5,5,4,6,6,1,48.17,78.537,96.37,5,6,1,The ingredients needed to make it.,1,I eat once to a few times per month.,1,33.622,84.734,85.441,5,5,1,Ticket expense and they prefer the comfort of their own home.,1,I don't watch football.,1,39.14,66.851,104.301,5,5,1,"Location is too far or the person, no energy in the morning, or inappropriate feeling for work attire.",1,I don't drive.,1,39.002,156.497,157.339,15,6,1,Companies or people are always trying to make more innovation ways to do things. The availability provides for convenience and give consumers a better chance of watching what they want when they want.,1,Daily,1,38.562,98.138,100.405,6,7,1,"More people are becoming tech-saavy and the younger generation are already getting smartphones, computers, or tablets as kids.",1,Daily,1,45.602,104.417,105.755,5,5,1,Quick and convenient amount. No need to worry about excess.,1,I rarely drink.,1,2,3,12000,none,aisan,23,5,1,1,no,Why Americans have the habits they do?,Not sure.,Nope,1,1
0,5,7.6,7.666666667,5.333333333,6.5,4.75,1,1,1,9,9,8,1,9,8,6,8,9,9,9,6,7,9,7,3,7,1,8,1,3,1,1,7,14.128,14.128,15.626,1,1,32.635,32.635,33.522,1,5,48.215,48.215,49.182,1,6,20.122,20.122,20.908,1,2,23.617,24.175,25.978,2, ,0,0,60.004,0,8,12.925,12.925,14.948,1,5,33.908,33.908,34.852,1,7,36.469,36.469,37.861,1,3,19.608,19.608,21.529,1,7,44.652,44.652,46.78,1,8,27.774,27.774,28.612,1,1,1,2,4,4,6,6,6,7,4,2,9,5,6,8,4,6,5,6,5,9,7,1,9.742,59.17,60.126,5,9,1,rising energy and transportation costs,1,I eat pizza 2 or 3 times a month,1,6.091,28.686,30.03,5,5,1,I have no idea,3,none at all,1,7.352,43.681,70.508,5,5,1,It is too dangerous and the distance to work is often too far,3,"I rarely drive anywhere, maybe 5000 miles in a year",1,40.646,86.27,87.34,5,8,1,people are more technically savvy,2,I watch very little TV or movies,1,49.387,100.723,141.373,5,6,1,the population in general has grown and accessibility to computers has also grown,1,"I use email occasionally, but I rely on google searches to find information",1,7.476,44.142,54.164,5,6,1,a lot of people live alone and do not want leftover coffee,3,I do not drink coffee,1,2,3,23500,none,white,58,3,1,1,no,do not know,do not know,no,1,1
0,5,5.333333333,6.666666667,6.333333333,6.5,5.6,1,1,1,5,6,4,7,5,7,7,1,1,7,7,6,4,8,5,3,7,1,8,1,3,1,1,7,5.245,5.245,7.136,1,6,7.529,7.529,8.393,1,7,10.61,10.61,12.253,1,8,20.986,25.414,28.441,3,2,23.608,23.608,25.68,1,2,34.659,34.659,52.406,1,1,10.101,10.101,11.624,1,2,14.534,14.534,16.499,1,7,30.077,30.543,32.02,2,4,11.336,11.336,13.195,1,6,11.597,11.597,12.578,1,7,12.21,23.169,25.119,2,1,1,2,7,5,9,6,8,5,1,1,6,9,8,8,5,9,5,1,2,9,8,1,21.196,103.285,104.232,6,5,2,"I believe that the rate of comsumption affects the costs of pizza, in adidttion to risisng food costs.",2,"I eat pizza maybe once a month. Its sort of expensive here in the midwest, its not like brooklyn where you can get a slice for $1.",1,27.218,63.021,63.744,6,8,1,The cost of tickets are too high.,2,I dont watch any football.,1,15.223,151.27,151.88,12,4,1,"Ridging a bike is more energy, and unfortunately America is a lazy nation.",4,I drive when necesary only to cut donw on the rising gas costs.,1,19.507,94.446,94.898,7,6,1,There should be alternatives to cable beacuse it is so expensive.,3,"I dont really watch much TV, but i do use online streaming services like Netflix, Hulu, etc. I own a tv, but i use a chrome cast to view programs because it is much cheaper than cable.",1,21.895,64.964,65.446,6,9,1,More people are aware of exactly how uch the internet can help them do.,3,I check my email severaly times a day and i search something at least daily.,1,50.853,186.771,187.781,12,7,1,I think the success of the single cup brewers can be attributed to the increase in the percentage of people aware of them  in the past year. Awareness grew by 11% in the past year. Good marketing and branding definitely can influence the awareness of a product.,4,"I occasionally drink coffee, perhaps 4 cups a month.",1,2,4,45000,christian,african american,22,2,1,1,No,"Im actully very unsure, the sections were varied and i can't form a link between them.","yes, but I can't lay a finger on it.",No.,1,1
0,7,6.133333333,5.666666667,5.666666667,5.666666667,5.35,1,1,1,7,6,6,5,6,7,7,6,6,6,6,7,5,6,6,3,7,1,8,1,3,1,1,7,13.589,13.589,14.722,1,1,25.546,25.546,26.82,1,5,22.186,22.186,60,1,6,14.304,14.304,15.335,1,2,30.709,55.122,59.136,3,3,39.937,39.937,60,1,1,22.014,22.014,22.986,1,5,27.995,44.781,49.77,2,7,45.699,45.699,60.002,1,3,18.619,18.619,20.111,1,6,27.662,44.423,46.88,3,2,56.215,56.215,59.999,1,1,1,5,1,7,4,4,7,7,7,5,7,7,8,6,6,7,5,6,2,9,5,1,15.319,60.556,61.483,5,5,1,"Marketing, Salary, Food costs",1,I eat pizza at least once a month.,1,6.474,35.297,57.72,5,6,1,Most viewers cannot afford to go to the view ball games live,1,I watch it occasionally with family and friends.,1,22.92,99.406,101.648,6,6,1,It is too far for most Americans to drive to their work,1,I drive once or twice a week to work. I take public transportation. I drive to social activities in the weekends.,1,8.102,25.046,52.14,5,5,2,It will lead to more demand for videos,1,I seldom watch TV,1,6.773,60.39,61.849,6,7,1,"The availability of technology like PCs, Laptop and Mobile devices",1,I use google and email everyday at work.,1,12.352,51.312,52.178,5,5,1,Convenience of preparing a brewed cup of coffee.,1,I drink about a cup a day.,1,1,5,65000,N/A,Asian,39,5,1,1,No,I don't know.,I don't know,N/A,1,1
0,6,6.533333333,6.333333333,4,5.166666667,5.3,1,1,1,9,8,5,2,9,5,1,5,5,8,8,6,9,9,9,3,7,1,8,1,3,1,1,7,7.126,7.126,8.408,1,1,10.106,10.106,12.429,1,3,26.81,28.993,30.187,2,8,15.232,15.232,21.761,1,2,11.125,11.125,14.062,1,1,25.278,25.278,26.632,1,1,23.955,23.955,24.645,1,2,20.084,24.963,26.669,2,6,14.613,14.613,15.27,1,2,14.908,16.028,18.614,2,8,20.517,25.812,27.31,2,1,17.973,17.973,19.526,1,1,1,5,5,5,2,8,7,8,9,3,7,6,8,5,7,8,5,5,5,9,9,1,33.016,49.807,65.922,5,5,1,Customers' willingness to pay these prices.,2,"In my house, we usually order in pizza once a week.",1,30.716,85.194,86.119,6,5,2,"Because tickets are expensive, and fans have so many other in-home options to watch the games.",3,I don't watch it unless someone else is watching it on TV and I happen to be in the room.,1,118.258,183.536,194.49,5,2,2,"As a society, we've become so dependent on our personal vehicles that few of us are reluctant to give up the independence that those vehicles afford us. Also, America's transportation infrastructure isn't mass-transit friendly, and offers few options for workers who live far from their places of employment.",4,I drive by myself to work and back every day.,1,43.333,89.244,105.333,5,5,1,"Americans want convenience, so companies are giving it to them. I think that fewer people are watching movies in theaters because of the costs, so at-home devices are filling in that market.",4,"I typically leave the TV on during the evenings, but usually only watch it here and there.",1,50.105,78.744,94.906,5,9,1,"The prevalence of Internet tools, and the continual upgrades in computing technology.",1,"I use email and conduct Internet searches many times a day, for work and personal use.",1,31.75,72.805,73.775,6,5,1,Convenience; it can be prepared at home. It also doesn't require that use of pots that will require washing.,4,I purchase a coffee every workday morning from a coffee shop.,1,2,4,60000,Catholic,Caucasian,35,6,1,1,No,I don't know.,"Yes, but I don't know what it is.",No.,1,1
0,8,4.733333333,9,4,6,5.2,1,1,1,7,5,5,5,5,1,1,1,9,7,7,5,1,5,7,3,7,1,8,1,3,1,1,7,3.278,3.278,6.448,1,1,12.917,12.917,20.788,1,3,17.161,17.161,26.142,1,6,17.582,17.582,26.92,1,2,9.936,9.936,23.286,1,6,25.921,52.574,60.034,2,1,49.706,49.706,60.034,1,5,19.734,39.526,40.288,3,7,46.555,48.85,49.387,2,3,22.202,22.202,37.243,1,6,36.43,50.654,51.277,3,1,16.686,47.739,60.033,4,1,1,5,8,5,9,6,7,5,5,4,5,6,5,4,2,4,6,5,6,9,2,1,38.287,63.747,86.661,6, ,1,"cost of materials, wages, transportation",1,i probably eat pizza once a week,1,9.728,44.585,52.149,5,6,1,because it is expensive,3,i dont watch football,1,78.848,116.217,140.104,5,1,2,"long commutes, unsafe, dont want to get sweaty before work",4,i drive whenever i have to get somewhere,1,72.547,143.549,144.361,5,9,1,"technology, accessibility",1,"i watch netflix,hulu,hbogo, xfinity on my computer because i dont own a tv",1,88.515,185.984,225.182,8,9,1,"internet is more accessible, majority of people have smart phones with data plans",1,i use email less than search engines because i use text and imessage and social media instead of email,1,7.868,81.213,82.979,9,5,1,people are becoming more particular in how they want their coffee to taste,2,i drink coffee 1 or 2 times a week,1,2,3,40000,none,white,25,1,1,1,no,haven't a clue,probably since i dont know how it relates,no,1,1
0,5,5.533333333,4.666666667,4.333333333,4.5,5.15,1,1,1,6,7,4,6,5,5,4,4,5,7,7,5,6,6,6,3,7,1,8,1,4,1,1,7,5.522,5.522,12.976,1,1,18.235,19.368,25.688,2,3,37.939,37.939,40.982,1,6,29.133,29.133,32.028,1,5,11.844,11.844,34.397,1,4,44.939,44.939,50.123,1,5,33.408,33.408,37.545,1,7,59.543,59.543,59.999,1,7,16.436,16.436,22.858,1,2,19.004,37.762,39.653,2,8,11.791,11.791,12.797,1,2,21.495,24.888,25.96,3,1,1,4,5,5,6,5,6,4,5,6,4,5,5,5,5,6,5,4,4,5,5,1,120.758,140.68,142.858,5,6,1,"demand, cost of inputs",2,often,1,45.433,74.491,76.954,7,5,1,There aren't enough tickets for all those fans.,2,don't watch.,1,5.324,25.749,26.447,5,5,2,Many live too far from work.,3,Don't own a car.,1,6.33,36.373,37.273,6,4,1,need to be constantly amused.,4,not too often,1,20.546,51.145,52.043,5,4,1,Accessibility.,1,I  check email multiple times a day and search a few times a week.,1,23.869,47.968,49.066,5,3,1,"can be done at home, and if you're single.",2,occasionally,1,2,4,45000,none,black,22,5,1,1,the phrasing of the last survey,No idea. Reasoning?,"Yes, but can't figure out what.",Nope.,1,1
0,5,5.466666667,5,3.666666667,4.333333333,5.05,1,1,1,4,6,6,4,6,6,5,6,4,6,6,6,5,6,6,3,7,1,8,1,3,1,1,7,11.815,11.815,13.762,1,5,15.625,15.625,20.742,1,3,22.557,22.557,24.194,1,4,19.319,21.441,24.222,2,2,19.025,21.139,22.552,2,7,20.278,23.668,24.397,3,1,21.498,21.498,23.362,1,5,18.81,20.906,21.539,2,3,14.515,14.515,16.406,1,4,16.711,16.711,19.639,1,8,21.256,21.256,22.444,1,3,15.584,15.584,19.001,1,1,1,4,6,6,6,4,6,4,5,4,5,5,4,5,5,6,6,4,4,5,5,1,55.967,143.496,144.571,5,5,1,Cost of ingredients. Demand.,1,I love pizza but I probably have it less than once a week.,1,60.478,110.526,132.617,5,5,1,"It's expensive, time consuming, possibly difficult to get to a game depending on where you live.",2,Sometimes I watch a game or two during the season (go Packers) and the Super Bowl but I'm not an avid fan.,1,57.968,85.816,109.888,5,2,1,The layout of the land. In cities it's a bit easier but for most the commute it too long.,1,Unfortunately I drive to work but I have biked before.,1,53.747,126.448,127.24,5,2,1,Better technology. Cheaper. More people can afford devices so more are made. Demand.,1,I own a TV but I never use it. A few times a month I'll watch a program on my laptop.,1,39.506,87.652,88.818,5,8,1,Internt is more affordable and easily accessible.,1,I use email on a daily basis for work and search the internet daily for work and pleasure.,1,34.769,86.677,87.709,5,4,1,It's convient and quick.,1,I use a drip. I make a four-cup pot pretty much everyday.,1,2,4,34000,None,Caucasian,26,5,1,1,Yes. The find the shape thing seemed like part IQ test.,I really have no idea. This survey was all over the place.,Yes. It's like your testing intelligence and assumptions and god knows what.,No,1,1
0,2,4.2,7,7.333333333,7.166666667,5.55,1,1,1,7,2,7,3,7,3,3,3,7,6,5,2,3,2,3,3,7,1,8,1,3,1,1,7,9.804,9.804,15.736,1,1,25.91,25.91,27.909,1,1,16.432,16.432,17.856,1,5,8.683,35.179,38.232,3,5,37.771,37.771,38.966,1,6,13.683,13.683,14.709,1,5,17.895,17.895,18.923,1,7,20.989,28.399,29.524,2,3,19.589,19.589,20.751,1,7,13.533,20.196,21.836,2,7,14.878,14.878,16.068,1,1,8.295,13.842,14.958,2,1,1,6,3,6,4,4,7,7,7,6,4,6,7,5,7,8,3,3,4,3,7,1,32.939,90.822,91.643,6,7,1,The economy has gotten worse so pizza prices have gone up.,1,I eat pizza maybe once a month.,1,19.404,69.777,72.692,5,8,2,This probably occurs due to ticket prices and that the locations of the games are often not nearby.,3,I watch football weekly during the football seaons (on tv).,1,37.544,76.797,77.833,6,7,2,"Often, our workplaces are located a distance that is too far to bike.",2,I don't drive often due to being a student who lives on campus.,1,65.953,129.039,130.277,6,7,1,Humans are becoming more intelligent when it comes to devices.,2,"I usually watch a a few hours a day, though it does revolve around how busy I am.",1,34.791,101.146,102.166,5,7,1,Perhaps the fact that access to the internet is more available and fast.,1,I tend to check my email daily as I am a student and need it for such purposes. I also search often on the internet because of homework.,1,22.089,65.867,66.986,5,7,1,Perhaps the fact that many companies (even starbucks) offere devices that allow for one to brew a single cup.,2,"I drink coffee every once in a while, but I am more of a tea drinker.",1,2,2,100000,Christian,Caucasian,21,7,2,1,"Yes, trying to figure out what the last shape was. Very confusing.","Honestly, I am not sure.","Yes, but I am not sure. There were different parts of the survey that looked at different things, rather than one.",No.,1,1
0,9,5.533333333,5,3.666666667,4.333333333,5.2,1,1,1,3,3,6,3,7,5,3,6,6,8,7,7,6,5,8,3,7,1,8,1,3,1,1,7,2.213,3.842,5.2,2,1,7.232,7.232,8.683,1,1,38.189,38.189,60,1,6,11.19,11.19,48.533,1,2,25.35,25.35,29.547,1,2,43.514,43.514,47.08,1,1,25.592,25.592,30.349,1,5,24.648,24.648,60.001,1,7,49.402,56.33,59.999,2,2,11.949,13.762,16.019,2,6,23.127,23.127,32.432,1,1,33.729,33.729,35.401,1,1,1,3,3,3,3,4,6,7,4,7,4,3,7,7,5,3,3,6,7,5,8,1,8.402,157.35,164.496,5,5,2,demand,2,eat a couple of times a month,1,14.832,33.993,34.484,9,3,1,cost,2,don't watch,1,155.675,221.205,221.738,13,3,1,"takes time, is dangerous in cities and takes too long to do outside of cities",3,don't drive,1,184.47,205.391,205.954,5,5,1,"advances in technology and availability of programming, also demand",3,don't watch,1,123.032,192.009,192.823,25,5,1,"availability, necessity for everyday transactions",1,do them every day,1,14.862,30.989,32.078,6,5,2,convenience,3,"drink occasionally, a few cups a week",1,2,6,90000,atheist,asian,33,3,1,1,no,no idea!,no,no,1,1
0,6,6.733333333,8,5.666666667,6.833333333,5.4,1,1,1,7,7,7,7,4,5,7,7,6,7,7,8,7,8,7,3,7,1,8,1,3,1,1,7,4.826,4.826,5.617,1,1,11.609,11.609,12.266,1,3,22.076,22.076,26.521,1,6,32.403,32.403,33.148,1,2,15.521,15.521,16.86,1,1,25.483,26.6,45.264,2,8,13.963,13.963,14.864,1,5,30.06,30.06,30.805,1,7,29.853,31.017,31.362,2,8,55.67,55.67,56.951,1, ,0,0,60.004,0,3,51.531,51.531,53.136,1,1,1,3,7,5,3,7,7,3,6,3,7,7,6,4,6,6,6,3,6,8,7,1,7.317,25.91,26.556,5,8,1,Cost and quality of ingredients.,1,I eat pizza once a week.,1,13.688,40.869,50.035,5,7,2,It's expensive and time consuming.,1,I watch weekly if I am home to watch my favorite team.,1,11.959,33.934,47.996,6,4,1,"Danger, takes too long, requires exercise",3,I drive by myself or with my kids in the car.,1,8.951,49.618,52.132,5,8,1,Interest and convenience plus relatively inexpensive.,2,I watch 10+ hours a week.,1,11.031,37.941,38.688,6,8,1,"Convenience, easy and fast answers",1,I used the computer and email multiple times daily.,1,17.879,37.769,38.197,5,6,1,Convenience,4,I don't drink coffee.,1,2,4,100000,christian,white,42,7,1,1,no,"Understanding things in society, why things are they way they are.",no.,no,1,1
0,2,5.066666667,4.666666667,4,4.333333333,5.4,1,1,1,8,6,6,2,3,5,7,6,7,7,6,3,4,4,2,3,7,1,2,1,3,1,1,7,14.289,14.289,20.696,1,5,23.173,23.173,23.771,1,8,30.758,30.758,31.868,1,6,15.272,15.272,16.247,1,5,26.482,26.482,27.56,1,7,22.393,22.393,23.056,1,5,18.582,18.582,19.796,1,6,8.442,8.442,9.12,1,3,9.183,9.183,10.303,1,3,17.017,17.017,18.551,1,4,24.933,24.933,26.107,1,7,6.169,6.169,6.943,1,1,1,6,8,8,8,4,6,2,7,2,9,8,8,9,6,8,2,3,8,9,7,1,73.872,112.352,140.76,6,2,1,I think pizza is pretty inexpensive so more people can afford to eat it more often than they can eat other foods.,3,I do love pizza; but I hardly eat it.  I wish it were more healthier.,1,43.397,122.716,135.501,5,6,1,"Because no one can afford to go to the live games because the price of the ticket and everything else (i.e, food, parking, beer, etc.) is too high.",4,I hardly ever watch football; but I do like to watch the Super Bowl because of the commercials.,1,46.54,82.158,99.133,5,4,2,Their work places are too far away to ride their bicycles.,3,I drive to work everyday.  It would be impossible for me to ride a bike or take a bus to work.,1,76.139,143.753,197.065,5,6,1,"Consumers want more ways to watch videos besides sitting at their computer or on TV,",4,"I watch a lot of TV.  Usually, I do something else when I watch like read my mail, play games on my phone or lay on the couch.",1,89.341,137.644,138.237,4,6,1,More people are going online doing searches.,1,I use both every single day.  I look up everything on google and I get a ton of email messages everyday.,1,346.595,416.706,417.442,5,2,1,You can make a variety of different flavors of coffee for everyone in your family. /  / It's very fast to do. /  / It's simple to operate.,2,I don't drink coffee.  I like tea.,1,2,5,63500,Catholic,White,50,5,1,1,The puzzle matching section.  It was very hard for me.,I am not sure.,I'm not really sure.,None,1,1
